country,country_id,admin1,admin1_id,admin2,admin2_id,admin3,admin3_id
Bhutan,Q917,Pemagatshel District,Q167279,Dungmaed Gewog,Q5315213,,
Afghanistan,Q889,Baghlan,Q170309,Farang Wa Gharu,Q5434830,,
Afghanistan,Q889,Samangan,Q183015,Feroz Nakhchir,Q5445211,,
Venezuela,Q717,Trujillo,Q202068,Valera,Q5413768,,
Nigeria,Q1033,Adamawa State,Q337514,Fufore,Q5507236,,
Latvia,Q211,Tukums Municipality,Q369007,Džūkste Parish,Q5321298,,
Nigeria,Q1033,Gombe State,Q376241,Dukku,Q5313235,,
Nigeria,Q1033,Gombe State,Q376241,Funakaye,Q5508725,,
Nigeria,Q1033,Akwa Ibom State,Q424388,Eastern Obolo,Q5330341,,
Nigeria,Q1033,Akwa Ibom State,Q424388,Esit Eket,Q5397964,,
Nigeria,Q1033,Akwa Ibom State,Q424388,Essien Udim,Q5399896,,
Nigeria,Q1033,Akwa Ibom State,Q424388,Etim Ekpo,Q5404590,,
Nigeria,Q1033,Akwa Ibom State,Q424388,Etinan,Q5404600,,
Nigeria,Q1033,Kwara State,Q464953,Edu,Q5340346,,
Mozambique,Q1029,Gaza Province,Q466526,Massingir District,Q5487847,,
Mozambique,Q1029,Inhambane Province,Q466547,Funhalouro District,Q5509190,,
Nigeria,Q1033,Oyo State,Q503905,Egbeda,Q5347703,,
Nigeria,Q1033,Delta State,Q503910,Ethiope East,Q5403503,,
Nigeria,Q1033,Delta State,Q503910,Ethiope West,Q5403511,,
Nigeria,Q1033,Rivers State,Q503923,Eleme,Q5358807,,
Nigeria,Q1033,Rivers State,Q503923,Emohua,Q5373664,,
Nigeria,Q1033,Rivers State,Q503923,Etche,Q5402485,,
Nigeria,Q1033,Bauchi State,Q503936,Gamawa,Q5519589,,
Nigeria,Q1033,Sokoto State,Q503941,Gada,Q5516271,,
Nigeria,Q1033,Ebonyi State,Q506808,Ezza South,Q5423452,,
Nigeria,Q1033,Ebonyi State,Q506808,Ezza North,Q5423453,,
Latvia,Q211,Vaiņode Municipality,Q511151,Embūte Parish,Q5370283,,
Nigeria,Q1033,Bayelsa State,Q532153,Ekeremor,Q5350399,,
Nigeria,Q1033,Ekiti State,Q534917,Efon,Q5347554,,
Nigeria,Q1033,Ekiti State,Q534917,Emure,Q5374891,,
Bhutan,Q917,Punakha District,Q587062,Dzomi Gewog,Q5320016,,
Bhutan,Q917,Chukha District,Q652754,Dungna Gewog,Q5315215,,
Nigeria,Q1033,Katsina State,Q657821,"Dutsi, Nigeria",Q5317531,,
Nigeria,Q1033,Katsina State,Q657821,Dutsin-Ma,Q5317533,,
Nigeria,Q1033,Katsina State,Q657821,Faskari,Q5436812,,
Nigeria,Q1033,Kano State,Q682571,Fagge,Q5429405,,
Nigeria,Q1033,Kano State,Q682571,Gabasawa,Q5515278,,
Paraguay,Q733,Alto Paraguay Department,Q682642,Fuerte Olimpo,Q5507212,,
Nigeria,Q1033,Jigawa State,Q682691,Gagarawa,Q5516809,,
Nigeria,Q1033,Edo State,Q682704,Egor,Q5348227,,
Nigeria,Q1033,Edo State,Q682704,Esan Central,Q5396712,,
Nigeria,Q1033,Edo State,Q682704,Esan South-East,Q5396716,,
Nigeria,Q1033,Edo State,Q682704,Esan North-East,Q5396720,,
Nigeria,Q1033,Edo State,Q682704,Esan West,Q5396721,,
Nigeria,Q1033,Edo State,Q682704,Etsako East,Q5404915,,
Nigeria,Q1033,Edo State,Q682704,Etsako Central,Q5404912,,
Nigeria,Q1033,Edo State,Q682704,Etsako West,Q5404913,,
Nigeria,Q1033,Osun State,Q682721,Ede South,Q5336722,,
Nigeria,Q1033,Osun State,Q682721,Ede North,Q5336721,,
Nigeria,Q1033,Osun State,Q682721,Ejigbo,Q5350128,,
Nigeria,Q1033,Yobe State,Q682777,Fika,Q5448220,,
Nigeria,Q1033,Yobe State,Q682777,Fune,Q5509089,,
Bhutan,Q917,Samtse District,Q728917,Duenchukha Gewog,Q5312213,,
Bhutan,Q917,Samtse District,Q728917,Dungtoe Gewog,Q5315226,,
Bhutan,Q917,Wangdue Phodrang District,Q728933,Gangteng Gewog,Q5521263,,
Bhutan,Q917,Sarpang District,Q728947,Gakiling Gewog,Q5517674,,
Nigeria,Q1033,Cross River State,Q739676,Etung,Q5405088,,
Nigeria,Q1033,Kebbi State,Q748523,Fakai,Q5431445,,
Bhutan,Q917,Haa District,Q754448,Gakiling Gewog,Q5517672,,
Nigeria,Q1033,Lagos,Q815913,Eti-Osa East,Q5404518,,
Nigeria,Q1033,Lagos,Q815913,Eti-Osa,Q5404527,,
Nigeria,Q1033,Ondo State,Q836654,Ese Odo,Q5397549,,
Nigeria,Q1033,Ogun State,Q836657,Ewekoro,Q5418952,,
Nigeria,Q1033,Imo State,Q842939,Ehime Mbano,Q5348582,,
Nigeria,Q1033,Imo State,Q842939,Ezinihitte-Mbaise,Q5423295,,
Iran,Q794,Sistan and Baluchestan Province,Q939575,Fanuj County,Q5434421,,
Latvia,Q211,Viesīte Municipality,Q2093996,Elkšņi Parish,Q5364443,,
Nigeria,Q1033,Enugu State,Q3817714,Enugu North,Q5380874,,
Nigeria,Q1033,Enugu State,Q3817714,Enugu South,Q5380875,,
Nigeria,Q1033,Enugu State,Q3817714,Enugu East,Q5380873,,
Nigeria,Q1033,Enugu State,Q3817714,Ezeagu,Q5423113,,
United States of America,Q30,Virginia,Q1370,"Fincastle County, Virginia",Q5449805,,
United States of America,Q30,New York,Q1384,"Dukes County, Province of New York",Q5313177,,
United States of America,Q30,Texas,Q1439,Foley County,Q5464326,,
Switzerland,Q39,Thurgau,Q12713,Ellighausen,Q5365371,,
United Kingdom,Q145,Northern Ireland,Q26,Fermanagh and Omagh,Q5444365,,
Mexico,Q96,Oaxaca,Q34110,San Agustín Amatengo,Q5363812,,
Mexico,Q96,Oaxaca,Q34110,Santa Magdalena Jicotlán,Q5429937,,
Vietnam,Q881,Hòa Bình,Q36015,Kim Bôi,Q5424530,,
Vietnam,Q881,Tây Ninh,Q36608,Dương Minh Châu,Q5315880,,
Vietnam,Q881,Trà Vinh,Q36615,Duyên Hải,Q5317676,,
Vietnam,Q881,Đắk Lắk,Q36690,Ea H'leo,Q5324853,,
Vietnam,Q881,Đắk Lắk,Q36690,Ea Kar,Q5324859,,
Vietnam,Q881,Đắk Lắk,Q36690,Ea Súp,Q5324862,,
Vietnam,Q881,Lâm Đồng,Q36721,Đức Trọng,Q5311208,,
Norway,Q20,Hordaland,Q50625,Fana Municipality,Q5433609,,
Mexico,Q96,Veracruz,Q60130,Emiliano Zapata Municipality,Q5371735,,
Mexico,Q96,Guerrero,Q60158,Cuajinicuilapa Municipality,Q5390796,,
Mexico,Q96,San Luis Potosí,Q78980,Alaquines Municipality,Q5662309,,
Mexico,Q96,Durango,Q79918,Guanaceví Municipality,Q5613554,,
Mexico,Q96,Puebla,Q79923,General Felipe Angeles Municipality,Q5531906,,
Mexico,Q96,Puebla,Q79923,Ocoyucan Municipality,Q5547772,,
Mexico,Q96,Puebla,Q79923,Guadalupe Municipality,Q5613245,,
Mexico,Q96,Puebla,Q79923,Tepetzintla,Q5644730,,
Mexico,Q96,Puebla,Q79923,Quimixtlán Municipality,Q5683625,,
Mexico,Q96,Tamaulipas,Q80007,San Fernando Municipality,Q5558095,,
Nigeria,Q1033,Borno State,Q130626,Gubio,Q5610675,,
Nigeria,Q1033,Borno State,Q130626,Guzamala,Q5622902,,
Nigeria,Q1033,Borno State,Q130626,Gwoza,Q5623719,,
Nigeria,Q1033,Borno State,Q130626,Hawul,Q5685688,,
Afghanistan,Q889,Faryab,Q173830,Gurziwan,Q5620616,,
Romania,Q218,Bihor County,Q179588,Sâniob,Q5611575,,
Afghanistan,Q889,Paktia,Q182493,Gerda Serai District,Q5550487,,
Iraq,Q796,Nineveh Governorate,Q189352,Hatra District,Q5681761,,
Bhutan,Q917,Zhemgang District,Q197564,Goshing Gewog,Q5587306,,
Iraq,Q796,Al Muthanna Governorate,Q212761,Hamza District,Q5646495,,
Iraq,Q796,Sulaymaniyah Governorate,Q213182,Halabja District,Q5640995,,
Iraq,Q796,Erbil Governorate,Q213189,Koy Sinjaq District,Q5619056,,
Yemen,Q805,Hadhramaut Governorate,Q241135,Ghayl Ba Wazir,Q5555986,,
Bhutan,Q917,Thimphu District,Q254889,Genye Gewog,Q5533846,,
Nigeria,Q1033,Adamawa State,Q337514,Ganye,Q5521544,,
Nigeria,Q1033,Adamawa State,Q337514,Gayuk,Q5528934,,
Nigeria,Q1033,Adamawa State,Q337514,Girei,Q5564220,,
Nigeria,Q1033,Adamawa State,Q337514,Gombi,Q5608733,,
Nigeria,Q1033,Adamawa State,Q337514,"Guyuk, Nigeria",Q5622887,,
Bhutan,Q917,Mongar District,Q389734,Gongdue Gewog,Q5581737,,
Nigeria,Q1033,Benue State,Q429908,Gwer West,Q5623546,,
Nigeria,Q1033,Benue State,Q429908,Gwer East,Q5623550,,
Zimbabwe,Q954,Midlands Province,Q456556,Gokwe North District,Q5578131,,
Zimbabwe,Q954,Midlands Province,Q456556,Gokwe South District,Q5578132,,
Nigeria,Q1033,Taraba State,Q463959,Gashaka,Q5603451,,
Mozambique,Q1029,Inhambane Province,Q466547,Govuro District,Q5589969,,
Mozambique,Q1029,Inhambane Province,Q466547,Massinga District,Q5668856,,
Nigeria,Q1033,Rivers State,Q503923,Gokana,Q5578033,,
Nigeria,Q1033,Bauchi State,Q503936,Ganjuwa,Q5521392,,
Nigeria,Q1033,Bauchi State,Q503936,Giade,Q5557957,,
Nigeria,Q1033,Sokoto State,Q503941,Goronyo,Q5586824,,
Nigeria,Q1033,Sokoto State,Q503941,Gwadabawa,Q5623224,,
Nigeria,Q1033,Ekiti State,Q534917,Gbonyin,Q5529352,,
Bhutan,Q917,Punakha District,Q587062,Goenshari Gewog,Q5577140,,
Bhutan,Q917,Punakha District,Q587062,Guma Gewog,Q5618019,,
Bhutan,Q917,Lhuntse District,Q598793,Gangzur Gewog,Q5521292,,
Mozambique,Q1029,Manica Province,Q622792,Gondola District,Q5581466,,
Mozambique,Q1029,Zambezia Province,Q622803,Gilé District,Q5562655,,
Bhutan,Q917,Chukha District,Q652754,Geling Gewog,Q5530447,,
Bhutan,Q917,Chukha District,Q652754,Getena Gewog,Q5554425,,
Nigeria,Q1033,Kano State,Q682571,Garko,Q5523394,,
Nigeria,Q1033,Kano State,Q682571,Garun Mallam,Q5524488,,
Nigeria,Q1033,Kano State,Q682571,Gaya,Q5528692,,
Nigeria,Q1033,Kano State,Q682571,Gezawa,Q5555061,,
Nigeria,Q1033,Kano State,Q682571,Gwale,Q5623248,,
Nigeria,Q1033,Kano State,Q682571,Gwarzo,Q5623352,,
Nigeria,Q1033,Jigawa State,Q682691,Garki,Q5523392,,
Nigeria,Q1033,Jigawa State,Q682691,Gwaram,Q5623339,,
Nigeria,Q1033,Jigawa State,Q682691,Gwiwa,Q5623681,,
Nigeria,Q1033,Jigawa State,Q682691,Hadejia,Q5637733,,
Nigeria,Q1033,Yobe State,Q682777,Geidam,Q5530097,,
Nigeria,Q1033,Yobe State,Q682777,Gujba,Q5617047,,
Bhutan,Q917,Samdrup Jongkhar District,Q728929,Gomdar Gewog,Q5581138,,
Bhutan,Q917,Wangdue Phodrang District,Q728933,Gasetsho Om Gewog,Q5526422,,
Bhutan,Q917,Sarpang District,Q728947,Gelephu Gewog,Q5530415,,
Bhutan,Q917,Dagana District,Q735146,Gesarling Gewog,Q5553558,,
Bhutan,Q917,Dagana District,Q735146,Goshi Gewog,Q5587304,,
Nigeria,Q1033,Kaduna State,Q878284,Giwa,Q5565892,,
Iran,Q794,Sistan and Baluchestan Province,Q939575,Posht Ab District,Q5693768,,
Latvia,Q211,Smiltene Municipality,Q1959984,Grundzāle Parish,Q5612119,,
Latvia,Q211,Priekule Municipality,Q2304893,Gramzda Parish,Q5593965,,
Latvia,Q211,Priekule Municipality,Q2304893,Virga Parish,Q5764507,,
Yemen,Q805,Socotra Governorate,Q15728745,Hidaybu (Socotra-East) District,Q5751685,,
Switzerland,Q39,Thurgau,Q12713,Gottshaus,Q5588092,,
Switzerland,Q39,Thurgau,Q12713,Griesenberg,Q5608713,,
Switzerland,Q39,Thurgau,Q12713,Hauptwil,Q5682775,,
Switzerland,Q39,Canton of Jura,Q12755,Haute-Sorne,Q5682949,,
Vietnam,Q881,Quảng Ninh,Q33396,Hải Hà,Q5638929,,
Vietnam,Q881,Thanh Hóa,Q36512,Hà Trung,Q5636448,,
Vietnam,Q881,Thanh Hóa,Q36512,Hậu Lộc,Q5682295,,
Vietnam,Q881,Quảng Trị,Q36579,Gio Linh,Q5563341,,
Vietnam,Q881,Quảng Trị,Q36579,Hải Lăng,Q5638937,,
Vietnam,Q881,Kiên Giang,Q36576,Giang Thành,Q5558120,,
Vietnam,Q881,Kiên Giang,Q36576,Giồng Riềng,Q5563378,,
Vietnam,Q881,Kiên Giang,Q36576,Gò Quao,Q5574904,,
Vietnam,Q881,Phú Thọ,Q36610,Hạ Hòa,Q5636428,,
Vietnam,Q881,Tây Ninh,Q36608,Gò Dầu,Q5574744,,
Vietnam,Q881,Bạc Liêu,Q36658,Giá Rai,Q5557806,,
Vietnam,Q881,Tiền Giang,Q36666,Gò Công Tây,Q5574739,,
Vietnam,Q881,Tiền Giang,Q36666,Gò Công Đông,Q5574736,,
Vietnam,Q881,Tiền Giang,Q36666,Gò Công,Q5626082,,
Vietnam,Q881,Cao Bằng,Q36865,Hạ Lang,Q5636438,,
Vietnam,Q881,Bình Thuận,Q36869,Hàm Tân,Q5643878,,
Vietnam,Q881,Bình Thuận,Q36869,Hàm Thuận Nam,Q5643882,,
Vietnam,Q881,Bình Thuận,Q36869,Hàm Thuận Bắc,Q5643880,,
Vietnam,Q881,Ninh Bình,Q36900,Gia Viễn,Q5557813,,
Vietnam,Q881,Nam Định,Q36907,Giao Thủy,Q5558564,,
Vietnam,Q881,Nam Định,Q36907,Hải Hậu,Q5638933,,
Mexico,Q96,Veracruz,Q60130,Cosamaloapan de Carpio Municipality,Q5655703,,
Mexico,Q96,Veracruz,Q60130,Tatahuicapan,Q5665948,,
Mexico,Q96,Veracruz,Q60130,Boca del Río,Q5730952,,
Mexico,Q96,Guerrero,Q60158,General Canuto A. Neri,Q5531754,,
Mexico,Q96,Morelos,Q66117,Cuernavaca Municipality,Q5793859,,
Vietnam,Q881,Haiphong,Q72818,Hồng Bàng,Q5965452,,
Mexico,Q96,Querétaro,Q79754,Jalpan de Serra,Q5925610,,
Mexico,Q96,Querétaro,Q79754,Huimilpan,Q5935108,,
Mexico,Q96,Michoacán,Q79861,Carácuaro,Q5784494,,
Mexico,Q96,Michoacán,Q79861,Tzitzio,Q5857824,,
Mexico,Q96,Michoacán,Q79861,Cuitzeo del Porvenir Municipality,Q5899035,,
Mexico,Q96,Puebla,Q79923,Santiago Miahuatlán Municipality,Q5811439,,
Mexico,Q96,Puebla,Q79923,Jopala Municipality,Q5818509,,
Mexico,Q96,Puebla,Q79923,Eloxochitlán,Q5829881,,
Mexico,Q96,Puebla,Q79923,Nealtican Municipality,Q5837280,,
Mexico,Q96,Puebla,Q79923,Huitziltepec Municipality,Q5838015,,
Mexico,Q96,Puebla,Q79923,Hermenegildo Galeana Municipality,Q5895823,,
Mexico,Q96,Puebla,Q79923,Hueyapan Municipality,Q5904324,,
Mexico,Q96,Puebla,Q79923,Ixcaquixtla,Q5923615,,
Mexico,Q96,Puebla,Q79923,Ixtepec Municipality,Q5923652,,
Mexico,Q96,Puebla,Q79923,Huehuetlán el Grande Municipality,Q5929197,,
Mexico,Q96,Puebla,Q79923,Hueytamalco Municipality,Q5929401,,
Mexico,Q96,Puebla,Q79923,Hueytlalpan Municipality,Q5929406,,
Mexico,Q96,Puebla,Q79923,Jonotla Municipality,Q5934131,,
Mexico,Q96,Hidalgo,Q80903,Mineral del Chico,Q5935101,,
Mexico,Q96,Tlaxcala,Q82681,Ixtenco Municipality,Q5923648,,
Nigeria,Q1033,Anambra State,Q117714,Idemili South,Q5988156,,
Tanzania,Q924,Tabora Region,Q153335,Igunga District,Q5994471,,
Iraq,Q796,Nineveh Governorate,Q189352,Shekhan District,Q5987917,,
Iraq,Q796,Erbil Governorate,Q213189,Khabat District,Q5990080,,
Iraq,Q796,Erbil Governorate,Q213189,Mergasor District,Q5990298,,
Laos,Q819,Bokeo Province,Q334884,Houay Xay District,Q5912694,,
Nigeria,Q1033,Adamawa State,Q337514,Hong,Q5894008,,
Nigeria,Q1033,Kogi State,Q387745,Ibaji,Q5983615,,
Nigeria,Q1033,Kogi State,Q387745,Igalamela-Odolu,Q5991434,,
Nigeria,Q1033,Kogi State,Q387745,Ijumu,Q5995233,,
Nigeria,Q1033,Akwa Ibom State,Q424388,Ibeno,Q5983812,,
Nigeria,Q1033,Akwa Ibom State,Q424388,Ibesikpo Asutan,Q5983991,,
Nigeria,Q1033,Akwa Ibom State,Q424388,Ika,Q5995269,,
Zimbabwe,Q954,Matabeleland North Province,Q456562,Hwange District,Q5951997,,
Nigeria,Q1033,Taraba State,Q463959,Ibi,Q5984020,,
Laos,Q819,Oudomxay Province,Q465961,Houne District,Q5913272,,
Mozambique,Q1029,Inhambane Province,Q466547,Homoine District,Q5891375,,
Mozambique,Q1029,Inhambane Province,Q466547,Jangamo District,Q5946674,,
Democratic Republic of the Congo,Q974,South Kivu,Q488326,Idjwi Territory,Q5989081,,
Laos,Q819,Houaphanh Province,Q502997,Houameuang District,Q5912676,,
Nigeria,Q1033,Oyo State,Q503905,Ibadan North-West,Q5983588,,
Nigeria,Q1033,Oyo State,Q503905,Ibadan North-East,Q5983595,,
Nigeria,Q1033,Oyo State,Q503905,Ibadan North,Q5983592,,
Nigeria,Q1033,Oyo State,Q503905,Ibadan South-West,Q5983608,,
Nigeria,Q1033,Oyo State,Q503905,Ibarapa North,Q5983733,,
Nigeria,Q1033,Delta State,Q503910,Ika North East,Q5995280,,
Nigeria,Q1033,Ekiti State,Q534917,Ido-Osi,Q5989257,,
Nigeria,Q1033,Ekiti State,Q534917,Ijero,Q5995177,,
Bhutan,Q917,Paro District,Q652784,Hungrel Gewog,Q5943419,,
Nigeria,Q1033,Osun State,Q682721,Ife East,Q5991130,,
Nigeria,Q1033,Osun State,Q682721,Ife South,Q5991132,,
Nigeria,Q1033,Osun State,Q682721,Ifedayo,Q5991148,,
Mauritania,Q1025,Assaba Region,Q738546,Boumdeid Department,Q5802866,,
Nigeria,Q1033,Lagos,Q815913,Ibeju-Lekki,Q5983804,,
Nigeria,Q1033,Lagos,Q815913,Ifako-Ijaiye,Q5991116,,
Nigeria,Q1033,Ondo State,Q836654,Idanre,Q5987687,,
Nigeria,Q1033,Ondo State,Q836654,Ifedore,Q5991144,,
Nigeria,Q1033,Ogun State,Q836657,Ifo,Q5991216,,
Nigeria,Q1033,Ogun State,Q836657,Ijebu East,Q5995157,,
Nigeria,Q1033,Ogun State,Q836657,Ijebu North,Q5995160,,
Nigeria,Q1033,Imo State,Q842939,Ideato North,Q5988103,,
Nigeria,Q1033,Imo State,Q842939,Ideato South,Q5988113,,
Nigeria,Q1033,Imo State,Q842939,Ihitte/Uboma,Q5994706,,
Nigeria,Q1033,Imo State,Q842939,Ikeduru,Q5995775,,
Nigeria,Q1033,Kaduna State,Q878284,Igabi,Q5991414,,
Nigeria,Q1033,Kaduna State,Q878284,Ikara,Q5995371,,
Latvia,Q211,Priekule Municipality,Q2304893,Kalēti Parish,Q5764529,,
Nigeria,Q1033,Enugu State,Q3817714,Igbo Etiti,Q5991568,,
Nigeria,Q1033,Enugu State,Q3817714,Igbo Eze North,Q5991578,,
Nigeria,Q1033,Enugu State,Q3817714,Igbo Eze South,Q5991584,,
Netherlands,Q55,South Holland,Q694,IJsselmonde,Q5971555,,
United States of America,Q30,Minnesota,Q1527,"Historic Lac qui Parle County, Minnesota",Q5773545,,
Vietnam,Q881,Ho Chi Minh City,Q1854,Hóc Môn,Q5875294,,
Vietnam,Q881,Lạng Sơn,Q33403,Hữu Lũng,Q5951159,,
Mexico,Q96,Oaxaca,Q34110,Santa María Jalapa del Marqués,Q5817708,,
Mexico,Q96,Oaxaca,Q34110,Huajuapan de León Municipality,Q5903850,,
Vietnam,Q881,Thừa Thiên-Huế,Q36399,Hướng Điền,Q5946100,,
Vietnam,Q881,Thừa Thiên-Huế,Q36399,Hương Trà,Q5946136,,
Vietnam,Q881,Thừa Thiên-Huế,Q36399,Hương Thủy,Q5965323,,
Vietnam,Q881,Thanh Hóa,Q36512,Hoằng Hóa,Q5874410,,
Vietnam,Q881,Quảng Trị,Q36579,Hướng Hóa,Q5946114,,
Vietnam,Q881,Kiên Giang,Q36576,Hòn Đất,Q5891960,,
Vietnam,Q881,Nghệ An,Q36587,Hưng Nguyên,Q5942590,,
Vietnam,Q881,Tây Ninh,Q36608,Hòa Thành,Q5874252,,
Vietnam,Q881,Bạc Liêu,Q36658,Hòa Bình,Q5874243,,
Vietnam,Q881,Gia Lai,Q36662,Ia Grai,Q5980266,,
Vietnam,Q881,Gia Lai,Q36662,Ia Pa,Q5980269,,
Vietnam,Q881,Thái Bình,Q36681,Hưng Hà,Q5942559,,
Vietnam,Q881,Bình Định,Q36693,Hoài Ân,Q5874323,,
Vietnam,Q881,Cao Bằng,Q36865,Hòa An,Q5874226,,
Mexico,Q96,Veracruz,Q60130,Citlaltépetl,Q5770480,,
Mexico,Q96,Veracruz,Q60130,Ignacio de la Llave (Municipality),Q5913660,,
Mexico,Q96,Veracruz,Q60130,Jesús Carranza Municipality,Q5929956,,
Mexico,Q96,Veracruz,Q60130,Jilotepec,Q5931073,,
Mexico,Q96,Veracruz,Q60130,Las Minas,Q5970594,,
Mexico,Q96,Veracruz,Q60130,Los Reyes,Q5980299,,
Mexico,Q96,Guerrero,Q60158,Igualapa,Q5913732,,
Mexico,Q96,Guerrero,Q60158,Ixcateopan de Cuauhtémoc,Q5923619,,
Mexico,Q96,Morelos,Q66117,Puente de Ixtla Municipality,Q6091388,,
Mexico,Q96,San Luis Potosí,Q78980,Rayón Municipality,Q6031186,,
Mexico,Q96,Michoacán,Q79861,Lagunillas Municipality,Q6029700,,
Mexico,Q96,Michoacán,Q79861,Zamora Municipality,Q6032738,,
Mexico,Q96,Michoacán,Q79861,Nocupétaro Municipality,Q6044290,,
Mexico,Q96,Michoacán,Q79861,Queréndaro Municipality,Q6094509,,
Mexico,Q96,Puebla,Q79923,Molcaxac Municipality,Q6020844,,
Mexico,Q96,Puebla,Q79923,Piaxtla Municipality,Q6030922,,
Mexico,Q96,Puebla,Q79923,Nauzontla Municipality,Q6038880,,
Mexico,Q96,Puebla,Q79923,Palmar de Bravo Municipality,Q6058970,,
Mexico,Q96,Puebla,Q79923,Izúcar de Matamoros Municipality,Q6103259,,
Mexico,Q96,Puebla,Q79923,San Felipe Tepatlán Municipality,Q6118696,,
Mexico,Q96,Puebla,Q79923,San Matías Tlalancaleca Municipality,Q6119392,,
Mexico,Q96,Puebla,Q79923,San Nicolás Buenos Aires Municipality,Q6119487,,
Mexico,Q96,Puebla,Q79923,San Pedro Yeloixtlahuaca Municipality,Q6119574,,
Mexico,Q96,Puebla,Q79923,San Salvador Huixcolotla Municipality,Q6119693,,
Mexico,Q96,Puebla,Q79923,San Sebastián Tlacotepec Municipality,Q6119712,,
Mexico,Q96,Puebla,Q79923,Jalpan Municipality,Q6126975,,
Mexico,Q96,Puebla,Q79923,Tepatlaxco de Hidalgo Municipality,Q6142090,,
Mexico,Q96,Puebla,Q79923,Teteles de Ávila Castillo Municipality,Q6143595,,
Mexico,Q96,Puebla,Q79923,Tlachichuca Municipality,Q6147686,,
Mexico,Q96,Puebla,Q79923,Tlacuilotepec Municipality,Q6147689,,
Mexico,Q96,Puebla,Q79923,Tlaola Municipality,Q6147705,,
Mexico,Q96,Puebla,Q79923,Xochiltepec Municipality,Q6169302,,
Mexico,Q96,Zacatecas,Q80269,Río Grande,Q6115183,,
Mexico,Q96,México,Q82112,Tenancingo Municipality,Q6032022,,
Mexico,Q96,México,Q82112,Tepetlaoxtoc,Q6142103,,
Mexico,Q96,Tlaxcala,Q82681,San Damián Texoloc Municipality,Q6118601,,
Mexico,Q96,Tlaxcala,Q82681,San Francisco Tetlanohcan Municipality,Q6118769,,
Mexico,Q96,Tlaxcala,Q82681,San Lorenzo Axocomanitla Municipality,Q6119229,,
Mexico,Q96,Tlaxcala,Q82681,Tlaxcala Municipality,Q6147713,,
Tanzania,Q924,Tabora Region,Q153335,Nzega District,Q6272309,,
Mongolia,Q711,Khovd Province,Q194098,Jargalant,Q6160166,,
Venezuela,Q717,Trujillo,Q202068,Trujillo,Q6026898,,
Tanzania,Q924,Kagera Region,Q309190,Biharamulo District,Q6273464,,
Tanzania,Q924,Lindi Region,Q309339,Liwale District,Q6272988,,
Nigeria,Q1033,Abia State,Q320852,Ikwuano,Q5996447,,
Nigeria,Q1033,Abia State,Q320852,Isiala Ngwa South,Q6080818,,
Nigeria,Q1033,Abia State,Q320852,Isuikwuato,Q6089443,,
Nigeria,Q1033,Adamawa State,Q337514,Jada,Q6121167,,
Latvia,Q211,Tukums Municipality,Q369007,Irlava Parish,Q6071987,,
Latvia,Q211,Tukums Municipality,Q369007,Jaunsāti Parish,Q6164866,,
Nigeria,Q1033,Akwa Ibom State,Q424388,Ikono,Q5996152,,
Nigeria,Q1033,Akwa Ibom State,Q424388,Ikot-Ekpene,Q5996180,,
Nigeria,Q1033,Akwa Ibom State,Q424388,Ikot-Abasi,Q5996219,,
Nigeria,Q1033,Akwa Ibom State,Q424388,Itu,Q6095095,,
Fiji,Q712,Rotuma,Q459763,Itu'muta,Q6095090,,
Nigeria,Q1033,Kwara State,Q464953,Ilorin East,Q6001095,,
Nigeria,Q1033,Kwara State,Q464953,Ilorin West,Q6001104,,
Nigeria,Q1033,Kwara State,Q464953,Isin,Q6081096,,
Mozambique,Q1029,Inhambane Province,Q466547,Inharrime District,Q6033707,,
Zimbabwe,Q954,Matabeleland South Province,Q498355,Insiza,Q6038184,,
Nigeria,Q1033,Oyo State,Q503905,Irepo,Q6069380,,
Nigeria,Q1033,Oyo State,Q503905,Itesiwaju,Q6094439,,
Nigeria,Q1033,Oyo State,Q503905,Iwajowa,Q6100332,,
Nigeria,Q1033,Delta State,Q503910,Isoko North,Q6085814,,
Nigeria,Q1033,Delta State,Q503910,Isoko South,Q6085820,,
Nigeria,Q1033,Rivers State,Q503923,"Ikwerre, Rivers State",Q5996439,,
Nigeria,Q1033,Plateau State,Q503928,Jos East,Q6279114,,
Nigeria,Q1033,Plateau State,Q503928,Jos South,Q6279136,,
Nigeria,Q1033,Bauchi State,Q503936,Jama'are,Q6127132,,
Nigeria,Q1033,Sokoto State,Q503941,Illela,Q5999073,,
Nigeria,Q1033,Sokoto State,Q503941,"Isa, Nigeria",Q6075662,,
Nigeria,Q1033,Ebonyi State,Q506808,Ikwo,Q5996451,,
Nigeria,Q1033,Ebonyi State,Q506808,Ishielu,Q6080174,,
Nigeria,Q1033,Ekiti State,Q534917,Ikole,Q5996084,,
Nigeria,Q1033,Ekiti State,Q534917,Ilejemeje,Q5997498,,
Nigeria,Q1033,Ekiti State,Q534917,Irepodun/Ifelodun,Q6069392,,
Nigeria,Q1033,Ekiti State,Q534917,Ise/Orun,Q6079560,,
Bhutan,Q917,Lhuntse District,Q598793,Jaray Gewog,Q6159562,,
Bhutan,Q917,Trashiyangtse District,Q600200,Jamkhar Gewog,Q6147895,,
Mozambique,Q1029,Nampula Province,Q622794,Mecubúri District,Q6008297,,
Nigeria,Q1033,Katsina State,Q657821,Jibia,Q6192032,,
Nigeria,Q1033,Jigawa State,Q682691,Jahun,Q6123326,,
